,identifier,pollster:id,link,start_date,end_date,published_date,population,sponsor,method,n,area,done_by_x,notes_x,middle_date,,question:identifier,poll:identifier,choice:id,topic_id,value_x,done_by_y,notes_y,start_date_date,end_date_date,middle_date_date_x,middle_date_date_y,value_y
137,2021-04_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2557331-trendy_ceska_2021_duben_volebni_model.pdf,2021-04-12,2021-04-30,2021-05-09,,,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-04, ale zkoumaly 2 různé modely",2021-04-21,,model,2021-04_b,Přísaha,model psp,0.025,Michal Škop,,2021-04-12,2021-04-30,2021-04-21,2021-04-21,0.035102061923494736
138,2021-05,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,,2021-05-12,,model,2021-05,ANO,model psp,0.182,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.2259136368851252
139,2021-05,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,,2021-05-12,,model,2021-05,ODS,model psp,0.11900000000000001,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.11057370375113883
140,2021-05,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,,2021-05-12,,model,2021-05,Piráti,model psp,0.17300000000000001,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.1722556305500294
141,2021-05,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,,2021-05-12,,model,2021-05,KSČM,model psp,0.06,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.05334529816967447
142,2021-05,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,,2021-05-12,,model,2021-05,SPD,model psp,0.122,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.11232355343668414
143,2021-05,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,,2021-05-12,,model,2021-05,ČSSD,model psp,0.028999999999999998,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.047289527479940224
144,2021-05,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,,2021-05-12,,model,2021-05,KDU-ČSL,model psp,0.033,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.03605643589392412
145,2021-05,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,,2021-05-12,,model,2021-05,STAN,model psp,0.126,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.11700355866494147
146,2021-05,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,,2021-05-12,,model,2021-05,TOP 09,model psp,0.057,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.056270055298994016
147,2021-05,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,,2021-05-12,,model,2021-05,Přísaha,model psp,0.037000000000000005,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.0393284387636756
148,2021-05_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-12,,model,2021-05_b,Piráti+STAN,model psp,0.27,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.25040593120432864
149,2021-05_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-12,,model,2021-05_b,ANO,model psp,0.19399999999999998,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.2259136368851252
150,2021-05_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-12,,model,2021-05_b,SPOLU,model psp,0.207,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.19098139083094937
151,2021-05_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-12,,model,2021-05_b,SPD,model psp,0.13,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.11232355343668414
152,2021-05_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-12,,model,2021-05_b,KSČM,model psp,0.062,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.05334529816967447
153,2021-05_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-12,,model,2021-05_b,ČSSD,model psp,0.036000000000000004,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.047289527479940224
154,2021-05_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-12,,model,2021-05_b,Přísaha,model psp,0.038,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.0393284387636756
155,2021-05_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2561601-datacollect_kveten_2021_volebni_model.pdf,2021-05-03,2021-05-21,2021-05-26,,,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-12,,model,2021-05_b,Trikolóra+Svobodní+Soukromníci,model psp,0.023,Michal Škop,,2021-05-03,2021-05-21,2021-05-12,2021-05-12,0.03269853653423479
156,2021-05,Median,https://www.median.eu/cs/wp-content/uploads/2021/06/MEDIAN_volebni_model_2021_05.pdf,2021-05-01,2021-05-31,2021-06-01,,,,1072,ČR,Michal Škop,,2021-05-16,,model,2021-05,ANO,model psp,0.23,Michal Škop,,2021-05-01,2021-05-31,2021-05-16,2021-05-16,0.2262603167832069
157,2021-05,Median,https://www.median.eu/cs/wp-content/uploads/2021/06/MEDIAN_volebni_model_2021_05.pdf,2021-05-01,2021-05-31,2021-06-01,,,,1072,ČR,Michal Škop,,2021-05-16,,model,2021-05,Piráti+STAN,model psp,0.24,Michal Škop,,2021-05-01,2021-05-31,2021-05-16,2021-05-16,0.2488040665742384
158,2021-05,Median,https://www.median.eu/cs/wp-content/uploads/2021/06/MEDIAN_volebni_model_2021_05.pdf,2021-05-01,2021-05-31,2021-06-01,,,,1072,ČR,Michal Škop,,2021-05-16,,model,2021-05,SPOLU,model psp,0.195,Michal Škop,,2021-05-01,2021-05-31,2021-05-16,2021-05-16,0.1915895817848941
159,2021-05,Median,https://www.median.eu/cs/wp-content/uploads/2021/06/MEDIAN_volebni_model_2021_05.pdf,2021-05-01,2021-05-31,2021-06-01,,,,1072,ČR,Michal Škop,,2021-05-16,,model,2021-05,SPD,model psp,0.09,Michal Škop,,2021-05-01,2021-05-31,2021-05-16,2021-05-16,0.11174336996072075
160,2021-05,Median,https://www.median.eu/cs/wp-content/uploads/2021/06/MEDIAN_volebni_model_2021_05.pdf,2021-05-01,2021-05-31,2021-06-01,,,,1072,ČR,Michal Škop,,2021-05-16,,model,2021-05,ČSSD,model psp,0.07,Michal Škop,,2021-05-01,2021-05-31,2021-05-16,2021-05-16,0.04741402000664433
161,2021-05,Median,https://www.median.eu/cs/wp-content/uploads/2021/06/MEDIAN_volebni_model_2021_05.pdf,2021-05-01,2021-05-31,2021-06-01,,,,1072,ČR,Michal Škop,,2021-05-16,,model,2021-05,KSČM,model psp,0.06,Michal Škop,,2021-05-01,2021-05-31,2021-05-16,2021-05-16,0.05334779077597215
162,2021-05,Median,https://www.median.eu/cs/wp-content/uploads/2021/06/MEDIAN_volebni_model_2021_05.pdf,2021-05-01,2021-05-31,2021-06-01,,,,1072,ČR,Michal Škop,,2021-05-16,,model,2021-05,Trikolóra+Svobodní+Soukromníci,model psp,0.035,Michal Škop,,2021-05-01,2021-05-31,2021-05-16,2021-05-16,0.032767622793327025
163,2021-05,Median,https://www.median.eu/cs/wp-content/uploads/2021/06/MEDIAN_volebni_model_2021_05.pdf,2021-05-01,2021-05-31,2021-06-01,,,,1072,ČR,Michal Škop,,2021-05-16,,model,2021-05,Zelení,model psp,0.025,Michal Škop,,2021-05-01,2021-05-31,2021-05-16,2021-05-16,0.01672907216404505
164,2021-05,Median,https://www.median.eu/cs/wp-content/uploads/2021/06/MEDIAN_volebni_model_2021_05.pdf,2021-05-01,2021-05-31,2021-06-01,,,,1072,ČR,Michal Škop,,2021-05-16,,model,2021-05,Přísaha,model psp,0.04,Michal Škop,,2021-05-01,2021-05-31,2021-05-16,2021-05-16,0.04006103588534372
165,2021-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,,2021-05-19,,model,2021-05,ANO,model psp,0.19,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.22650886316505836
166,2021-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,,2021-05-19,,model,2021-05,ODS,model psp,0.115,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.11142504551637133
167,2021-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,,2021-05-19,,model,2021-05,Piráti,model psp,0.165,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.16990304371457754
168,2021-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,,2021-05-19,,model,2021-05,KSČM,model psp,0.05,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.05333506954954152
169,2021-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,,2021-05-19,,model,2021-05,SPD,model psp,0.1,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.11147296227064515
170,2021-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,,2021-05-19,,model,2021-05,ČSSD,model psp,0.03,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.047303144073352024
171,2021-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,,2021-05-19,,model,2021-05,KDU-ČSL,model psp,0.04,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.035855972656712636
172,2021-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,,2021-05-19,,model,2021-05,STAN,model psp,0.115,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.11629550495323385
173,2021-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,,2021-05-19,,model,2021-05,TOP 09,model psp,0.065,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.05625567032352221
174,2021-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,,2021-05-19,,model,2021-05,Přísaha,model psp,0.045,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.040630098991072575
175,2021-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,,2021-05-19,,model,2021-05,Trikolóra,model psp,0.025,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.025209419100997145
176,2021-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,,2021-05-19,,model,2021-05,Zelení,model psp,0.02,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.016726295932671827
177,2021-05_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-19,,model,2021-05_b,Piráti+STAN,model psp,0.26,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.24757247166212315
178,2021-05_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-19,,model,2021-05_b,ANO,model psp,0.2,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.22650886316505836
179,2021-05_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-19,,model,2021-05_b,SPOLU,model psp,0.215,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.19206670711973722
180,2021-05_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-19,,model,2021-05_b,SPD,model psp,0.1,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.11147296227064515
181,2021-05_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-19,,model,2021-05_b,KSČM,model psp,0.055,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.05333506954954152
182,2021-05_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-19,,model,2021-05_b,ČSSD,model psp,0.03,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.047303144073352024
183,2021-05_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-19,,model,2021-05_b,Trikolóra+Svobodní+Soukromníci,model psp,0.04,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.03274857015491133
184,2021-05_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-19,,model,2021-05_b,Přísaha,model psp,0.05,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.040630098991072575
185,2021-05_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2564156-trendy_ceska_2021_vlna70_volebni_model.pdf,2021-05-10,2021-05-28,2021-06-06,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-05, ale zkoumaly 2 různé modely",2021-05-19,,model,2021-05_b,Zelení,model psp,0.02,Michal Škop,,2021-05-10,2021-05-28,2021-05-19,2021-05-19,0.016726295932671827
186,2021-06,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,,2021-06-05,,model,2021-06,ANO,model psp,0.2,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.2302177258127956
187,2021-06,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,,2021-06-05,,model,2021-06,ODS,model psp,0.125,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.1131089915688289
188,2021-06,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,,2021-06-05,,model,2021-06,Piráti,model psp,0.165,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.16447020960372938
189,2021-06,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,,2021-06-05,,model,2021-06,KSČM,model psp,0.05,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.05332264863600481
190,2021-06,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,,2021-06-05,,model,2021-06,SPD,model psp,0.105,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.11075395277367447
191,2021-06,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,,2021-06-05,,model,2021-06,ČSSD,model psp,0.045,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.04792145825437109
192,2021-06,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,,2021-06-05,,model,2021-06,KDU-ČSL,model psp,0.03,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.034678472335779066
193,2021-06,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,,2021-06-05,,model,2021-06,STAN,model psp,0.11,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.1146321751276085
194,2021-06,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,,2021-06-05,,model,2021-06,TOP 09,model psp,0.045,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.05484802874912124
195,2021-06,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,,2021-06-05,,model,2021-06,Přísaha,model psp,0.04,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.04316163340608888
196,2021-06,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,,2021-06-05,,model,2021-06,Trikolóra+Svobodní+Soukromníci,model psp,0.035,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.03228889673905813
197,2021-06_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-05,,model,2021-06_b,Piráti+STAN,model psp,0.255,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.24007152081176258
198,2021-06_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-05,,model,2021-06_b,ANO,model psp,0.205,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.2302177258127956
199,2021-06_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-05,,model,2021-06_b,SPOLU,model psp,0.195,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.19366442049478655
200,2021-06_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-05,,model,2021-06_b,SPD,model psp,0.105,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.11075395277367447
201,2021-06_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-05,,model,2021-06_b,KSČM,model psp,0.055,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.05332264863600481
202,2021-06_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-05,,model,2021-06_b,ČSSD,model psp,0.05,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.04792145825437109
203,2021-06_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-05,,model,2021-06_b,Přísaha,model psp,0.05,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.04316163340608888
204,2021-06_b,Data Collect,https://ct24.ceskatelevize.cz/sites/default/files/2567074-data_collect_062021_volebni_model.pdf,2021-05-31,2021-06-11,2021-06-16,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-05,,model,2021-06_b,Trikolóra+Svobodní+Soukromníci,model psp,0.03,Michal Škop,,2021-05-31,2021-06-11,2021-06-05,2021-06-05,0.03228889673905813
205,2021-06,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5384/f9/pv210624.pdf,2021-05-29,2021-06-13,2021-06-24,,,,925,ČR,Michal Škop,,2021-06-05,,model,2021-06,Piráti+STAN,model psp,0.225,Michal Škop,,2021-05-29,2021-06-13,2021-06-05,2021-06-05,0.24007152081176258
206,2021-06,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5384/f9/pv210624.pdf,2021-05-29,2021-06-13,2021-06-24,,,,925,ČR,Michal Škop,,2021-06-05,,model,2021-06,ANO,model psp,0.245,Michal Škop,,2021-05-29,2021-06-13,2021-06-05,2021-06-05,0.2302177258127956
207,2021-06,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5384/f9/pv210624.pdf,2021-05-29,2021-06-13,2021-06-24,,,,925,ČR,Michal Škop,,2021-06-05,,model,2021-06,SPOLU,model psp,0.195,Michal Škop,,2021-05-29,2021-06-13,2021-06-05,2021-06-05,0.19366442049478655
208,2021-06,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5384/f9/pv210624.pdf,2021-05-29,2021-06-13,2021-06-24,,,,925,ČR,Michal Škop,,2021-06-05,,model,2021-06,SPD,model psp,0.095,Michal Škop,,2021-05-29,2021-06-13,2021-06-05,2021-06-05,0.11075395277367447
